what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222223326
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222225216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222267817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222289050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222291422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222296314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222297546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222299137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222300585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222308985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222310218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222311616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222312637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222316145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222318495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222327984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222335667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222338637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1620222366812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222375208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222379628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222383696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222389894
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222393509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222396862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222416040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222443191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222455557
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222457016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222457439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222464611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222473906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222477237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222490070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222497464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222498952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620222501802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222504918
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222507186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1620222508162
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222509665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222511238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222514855
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222517314
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222523659
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222525623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1620222525988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1620222528614
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1620222530025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1620222531731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1620222532128
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222533805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222535412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222540870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222540988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222545545
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620222545577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222546703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222555952
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620222563795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222565863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222569444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222571259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222580681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222584291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222605448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222617543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222621153
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1620222621831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222626921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222638374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222640374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222964121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222975313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222996274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620222997081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223005518
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1620223007967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1620223008698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223009031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223165349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620223167574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223186504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223234597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620223236291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223244960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223245906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223246133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223267047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1620223268843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1620223270393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223271721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223274936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223275688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223288819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223289470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223290838
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1620223292429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223295950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223300402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223312533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223314965
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1620223315452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223320872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223324194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223325887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223563247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223563847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223720890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223724324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223725570
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1620223726500
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1620223727918
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1620223729763
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1620223729779
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1620223729888
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1620223729888
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1620223729920
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1620223729920
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1620223729920
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1620223729920
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1620223729920
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1620317686818
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1620317686819
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1620317686828
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1620317686837
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1620317686838
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1620317686840
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1620317686841
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1620317686842
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1620317686842
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1620317686849
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1620317686864
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1620317686873
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1620317686884
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1620317686894
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1620317686894
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1620317686904
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1620317686917
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1620317686982
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1620317687021
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1620317687060
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1620317687107
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1620317687143
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1620317687163
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1620317687226
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1620317687248
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1620317687279
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1620317687297
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1620317687339
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1620317687376
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1620317687378
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1620317687443
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1620317687445
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1620317687447
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1620317687448
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1620317687464
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1620317687494
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1620317687517
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1620317687552
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1620317687583
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1620317687609
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1620317687610
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1620317687610
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1620317687611
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1620317687612
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1620317687677
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1620317687678
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1620317687680
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1620317687681
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1620317687718
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1620317687738
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1620317688235
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1620317688302
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1620317688405
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1620317688423
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1620317688424
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1620317688425
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1620317688513
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1620317688533
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1620317688601
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1620317688663
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1620317688688
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1620317688821
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1620317688821
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1620317688870
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1620317689055
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1620317689236
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1620317689292
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1620317689510
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1620317689512
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1620317689607
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1620317689663
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1620317689693
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1620317689813
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1620317689911
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1620317689911
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1620317689935
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1620317689963
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1620317689972
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1620317689972
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1620317690005
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1620317690028
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1620317690051
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1620317690069
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1620317690084
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1620317690142
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1620317690143
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1620317690189
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1620317690191
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1620317690193
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1620317690216
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1620317690217
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1620317690218
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1620317690219
os,sysinfo,,,"win32",1620317690222
arch,sysinfo,,,"x86",1620317690222
ws,sysinfo,,,"win32",1620317690222
locale,sysinfo,,,"pt_BR",1620317690222
processors,sysinfo,,,"4",1620317690222
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1620317690222
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1620317690222
